Gamma,Lambda,Accuracy
3.907e-05,1.677e-05,84.53237410071942
3.907e-05,2.223e-05,84.17266187050359
3.907e-05,2.947e-05,84.17266187050359
3.907e-05,3.907e-05,83.81294964028777
3.907e-05,5.179e-05,84.53237410071942
3.907e-05,6.866e-05,85.25179856115108
3.907e-05,9.103e-05,84.17266187050359
3.907e-05,0.00012068,85.97122302158273
3.907e-05,0.00015999,85.61151079136691
3.907e-05,0.0002121,84.53237410071942
3.907e-05,0.00028118,84.17266187050359
3.907e-05,0.00037276,83.81294964028777
3.907e-05,0.00049417,82.37410071942446
3.907e-05,0.00065513,81.65467625899281
3.907e-05,0.00086851,80.57553956834532
3.907e-05,0.0011514,78.41726618705036
3.907e-05,0.00152642,78.05755395683454
3.907e-05,0.00202359,78.41726618705036
3.907e-05,0.0026827,76.97841726618705
3.907e-05,0.00355648,76.2589928057554
3.907e-05,0.00471487,75.53956834532374
3.907e-05,0.00625055,75.89928057553958
3.907e-05,0.00828643,74.46043165467626
3.907e-05,0.01098541,72.3021582733813
3.907e-05,0.01456348,69.7841726618705
3.907e-05,0.01930698,69.42446043165468
3.907e-05,0.02559548,69.06474820143885
3.907e-05,0.03393222,67.98561151079137
3.907e-05,0.04498433,65.46762589928058
3.907e-05,0.05963623,63.66906474820144
3.907e-05,0.07906043,62.589928057553955
3.907e-05,0.10481131,61.51079136690647
3.907e-05,0.13894955,59.71223021582733
3.907e-05,0.184207,57.55395683453237
3.907e-05,0.24420531,55.39568345323741
3.907e-05,0.32374575,53.23741007194245
3.907e-05,0.42919343,52.51798561151079
3.907e-05,0.5689866,50.719424460431654
3.907e-05,0.75431201,49.64028776978417
3.907e-05,1.0,48.201438848920866
5.179e-05,1e-06,16.18705035971223
5.179e-05,1.33e-06,19.784172661870503
5.179e-05,1.76e-06,18.345323741007196
5.179e-05,2.33e-06,21.223021582733814
5.179e-05,3.09e-06,33.093525179856115
5.179e-05,4.09e-06,66.18705035971223
5.179e-05,5.43e-06,78.41726618705036
5.179e-05,7.2e-06,81.29496402877699
5.179e-05,9.54e-06,81.65467625899281
5.179e-05,1.265e-05,83.45323741007195
5.179e-05,1.677e-05,83.09352517985612
5.179e-05,2.223e-05,84.17266187050359
5.179e-05,2.947e-05,85.25179856115108
5.179e-05,3.907e-05,86.6906474820144
5.179e-05,5.179e-05,85.25179856115108
5.179e-05,6.866e-05,87.05035971223022
5.179e-05,9.103e-05,84.53237410071942
5.179e-05,0.00012068,86.33093525179856
5.179e-05,0.00015999,86.33093525179856
5.179e-05,0.0002121,86.33093525179856
5.179e-05,0.00028118,86.33093525179856
5.179e-05,0.00037276,85.25179856115108
5.179e-05,0.00049417,84.17266187050359
5.179e-05,0.00065513,83.45323741007195
5.179e-05,0.00086851,83.45323741007195
5.179e-05,0.0011514,81.29496402877699
5.179e-05,0.00152642,80.57553956834532
5.179e-05,0.00202359,79.85611510791367
5.179e-05,0.0026827,79.49640287769785
5.179e-05,0.00355648,78.41726618705036
5.179e-05,0.00471487,76.97841726618705
5.179e-05,0.00625055,76.97841726618705
5.179e-05,0.00828643,75.89928057553958
5.179e-05,0.01098541,75.89928057553958
5.179e-05,0.01456348,74.10071942446042
5.179e-05,0.01930698,71.58273381294964
5.179e-05,0.02559548,70.86330935251799
5.179e-05,0.03393222,70.14388489208633
5.179e-05,0.04498433,69.42446043165468
5.179e-05,0.05963623,68.34532374100719
5.179e-05,0.07906043,66.18705035971223
5.179e-05,0.10481131,64.02877697841727
5.179e-05,0.13894955,62.589928057553955
5.179e-05,0.184207,60.79136690647482
5.179e-05,0.24420531,58.992805755395686
5.179e-05,0.32374575,56.83453237410072
5.179e-05,0.42919343,55.03597122302158
5.179e-05,0.5689866,54.31654676258992
5.179e-05,0.75431201,51.798561151079134
5.179e-05,1.0,51.07913669064749
6.866e-05,1e-06,19.784172661870503
6.866e-05,1.33e-06,23.021582733812952
6.866e-05,1.76e-06,23.021582733812952
6.866e-05,2.33e-06,18.705035971223023
6.866e-05,3.09e-06,79.49640287769785
6.866e-05,4.09e-06,78.77697841726618
6.866e-05,5.43e-06,81.65467625899281
6.866e-05,7.2e-06,83.45323741007195
6.866e-05,9.54e-06,87.41007194244604
6.866e-05,1.265e-05,84.89208633093526
6.866e-05,1.677e-05,85.25179856115108
6.866e-05,2.223e-05,87.41007194244604
6.866e-05,2.947e-05,86.33093525179856
6.866e-05,3.907e-05,87.05035971223022
6.866e-05,5.179e-05,84.53237410071942
6.866e-05,6.866e-05,87.76978417266187
6.866e-05,9.103e-05,87.05035971223022
6.866e-05,0.00012068,88.12949640287769
6.866e-05,0.00015999,88.12949640287769
6.866e-05,0.0002121,87.41007194244604
6.866e-05,0.00028118,88.12949640287769
6.866e-05,0.00037276,88.84892086330936
6.866e-05,0.00049417,88.12949640287769
6.866e-05,0.00065513,86.33093525179856
6.866e-05,0.00086851,85.97122302158273
6.866e-05,0.0011514,84.89208633093526
6.866e-05,0.00152642,84.53237410071942
6.866e-05,0.00202359,82.01438848920863
6.866e-05,0.0026827,81.65467625899281
6.866e-05,0.00355648,80.57553956834532
6.866e-05,0.00471487,79.49640287769785
6.866e-05,0.00625055,79.13669064748201
6.866e-05,0.00828643,78.77697841726618
6.866e-05,0.01098541,77.6978417266187
6.866e-05,0.01456348,77.33812949640287
6.866e-05,0.01930698,76.61870503597122
6.866e-05,0.02559548,74.10071942446042
6.866e-05,0.03393222,72.66187050359713
6.866e-05,0.04498433,72.3021582733813
6.866e-05,0.05963623,71.22302158273382
6.866e-05,0.07906043,69.7841726618705
6.866e-05,0.10481131,67.62589928057554
6.866e-05,0.13894955,65.82733812949641
6.866e-05,0.184207,63.30935251798561
6.866e-05,0.24420531,60.79136690647482
6.866e-05,0.32374575,58.992805755395686
6.866e-05,0.42919343,58.63309352517986
6.866e-05,0.5689866,57.55395683453237
6.866e-05,0.75431201,55.39568345323741
6.866e-05,1.0,53.956834532374096
9.103e-05,1e-06,21.223021582733814
9.103e-05,1.33e-06,30.935251798561154
9.103e-05,1.76e-06,75.17985611510791
9.103e-05,2.33e-06,77.33812949640287
9.103e-05,3.09e-06,80.57553956834532
9.103e-05,4.09e-06,84.53237410071942
9.103e-05,5.43e-06,85.97122302158273
9.103e-05,7.2e-06,87.05035971223022
9.103e-05,9.54e-06,86.6906474820144
9.103e-05,1.265e-05,87.76978417266187
9.103e-05,1.677e-05,88.12949640287769
9.103e-05,2.223e-05,87.41007194244604
9.103e-05,2.947e-05,88.12949640287769
9.103e-05,3.907e-05,88.12949640287769
9.103e-05,5.179e-05,88.12949640287769
9.103e-05,6.866e-05,87.41007194244604
9.103e-05,9.103e-05,89.568345323741
9.103e-05,0.00012068,89.20863309352518
9.103e-05,0.00015999,88.12949640287769
9.103e-05,0.0002121,88.48920863309353
9.103e-05,0.00028118,89.568345323741
9.103e-05,0.00037276,89.20863309352518
9.103e-05,0.00049417,88.12949640287769
9.103e-05,0.00065513,88.84892086330936
9.103e-05,0.00086851,89.20863309352518
9.103e-05,0.0011514,87.76978417266187
9.103e-05,0.00152642,87.05035971223022
9.103e-05,0.00202359,85.97122302158273
9.103e-05,0.0026827,84.53237410071942
9.103e-05,0.00355648,83.45323741007195
9.103e-05,0.00471487,82.73381294964028
9.103e-05,0.00625055,82.73381294964028
9.103e-05,0.00828643,79.85611510791367
9.103e-05,0.01098541,79.13669064748201
9.103e-05,0.01456348,79.13669064748201
9.103e-05,0.01930698,78.41726618705036
9.103e-05,0.02559548,76.2589928057554
9.103e-05,0.03393222,76.2589928057554
9.103e-05,0.04498433,74.46043165467626
9.103e-05,0.05963623,73.02158273381295
9.103e-05,0.07906043,72.3021582733813
9.103e-05,0.10481131,71.58273381294964
9.103e-05,0.13894955,69.7841726618705
9.103e-05,0.184207,67.62589928057554
9.103e-05,0.24420531,65.10791366906474
9.103e-05,0.32374575,62.589928057553955
9.103e-05,0.42919343,60.79136690647482
9.103e-05,0.5689866,58.63309352517986
9.103e-05,0.75431201,57.55395683453237
9.103e-05,1.0,58.27338129496403
0.00012068,1e-06,80.57553956834532
0.00012068,1.33e-06,84.89208633093526
0.00012068,1.76e-06,88.12949640287769
0.00012068,2.33e-06,86.33093525179856
0.00012068,3.09e-06,85.97122302158273
0.00012068,4.09e-06,87.76978417266187
0.00012068,5.43e-06,88.84892086330936
0.00012068,7.2e-06,86.6906474820144
0.00012068,9.54e-06,88.48920863309353
0.00012068,1.265e-05,90.28776978417267
0.00012068,1.677e-05,91.00719424460432
0.00012068,2.223e-05,89.20863309352518
0.00012068,2.947e-05,88.84892086330936
0.00012068,3.907e-05,89.92805755395683
0.00012068,5.179e-05,89.92805755395683
0.00012068,6.866e-05,90.28776978417267
0.00012068,9.103e-05,88.84892086330936
0.00012068,0.00012068,89.568345323741
0.00012068,0.00015999,89.92805755395683
0.00012068,0.0002121,89.568345323741
0.00012068,0.00028118,89.20863309352518
0.00012068,0.00037276,89.20863309352518
0.00012068,0.00049417,89.20863309352518
0.00012068,0.00065513,89.568345323741
0.00012068,0.00086851,89.568345323741
0.00012068,0.0011514,89.20863309352518
0.00012068,0.00152642,88.84892086330936
0.00012068,0.00202359,87.41007194244604
0.00012068,0.0026827,87.41007194244604
0.00012068,0.00355648,86.6906474820144
0.00012068,0.00471487,85.97122302158273
0.00012068,0.00625055,85.25179856115108
0.00012068,0.00828643,83.81294964028777
0.00012068,0.01098541,81.65467625899281
0.00012068,0.01456348,81.29496402877699
0.00012068,0.01930698,80.2158273381295
0.00012068,0.02559548,79.13669064748201
0.00012068,0.03393222,78.05755395683454
0.00012068,0.04498433,76.97841726618705
0.00012068,0.05963623,75.89928057553958
0.00012068,0.07906043,74.82014388489209
0.00012068,0.10481131,74.10071942446042
0.00012068,0.13894955,72.3021582733813
0.00012068,0.184207,71.22302158273382
0.00012068,0.24420531,70.14388489208633
0.00012068,0.32374575,65.82733812949641
0.00012068,0.42919343,64.02877697841727
0.00012068,0.5689866,61.15107913669065
0.00012068,0.75431201,59.352517985611506
0.00012068,1.0,58.27338129496403
0.00015999,1e-06,87.41007194244604
0.00015999,1.33e-06,87.76978417266187
0.00015999,1.76e-06,88.84892086330936
0.00015999,2.33e-06,88.48920863309353
0.00015999,3.09e-06,90.28776978417267
0.00015999,4.09e-06,91.00719424460432
0.00015999,5.43e-06,91.00719424460432
0.00015999,7.2e-06,92.08633093525181
0.00015999,9.54e-06,91.36690647482014
0.00015999,1.265e-05,89.568345323741
0.00015999,1.677e-05,90.64748201438849
0.00015999,2.223e-05,91.00719424460432
0.00015999,2.947e-05,90.28776978417267
0.00015999,3.907e-05,91.00719424460432
0.00015999,5.179e-05,90.64748201438849
0.00015999,6.866e-05,90.64748201438849
0.00015999,9.103e-05,90.28776978417267
0.00015999,0.00012068,89.568345323741
0.00015999,0.00015999,89.20863309352518
0.00015999,0.0002121,89.92805755395683
0.00015999,0.00028118,89.92805755395683
0.00015999,0.00037276,89.568345323741
0.00015999,0.00049417,89.568345323741
0.00015999,0.00065513,89.568345323741
0.00015999,0.00086851,89.92805755395683
0.00015999,0.0011514,89.568345323741
0.00015999,0.00152642,89.568345323741
0.00015999,0.00202359,89.20863309352518
0.00015999,0.0026827,88.48920863309353
0.00015999,0.00355648,88.12949640287769
0.00015999,0.00471487,88.48920863309353
0.00015999,0.00625055,87.76978417266187
0.00015999,0.00828643,87.05035971223022
0.00015999,0.01098541,85.61151079136691
0.00015999,0.01456348,85.25179856115108
0.00015999,0.01930698,82.73381294964028
0.00015999,0.02559548,82.37410071942446
0.00015999,0.03393222,81.29496402877699
0.00015999,0.04498433,80.2158273381295
0.00015999,0.05963623,79.13669064748201
0.00015999,0.07906043,77.6978417266187
0.00015999,0.10481131,76.61870503597122
0.00015999,0.13894955,74.10071942446042
0.00015999,0.184207,73.7410071942446
0.00015999,0.24420531,72.66187050359713
0.00015999,0.32374575,71.22302158273382
0.00015999,0.42919343,68.34532374100719
0.00015999,0.5689866,65.46762589928058
0.00015999,0.75431201,62.94964028776978
0.00015999,1.0,60.431654676258994
0.0002121,1e-06,91.00719424460432
0.0002121,1.33e-06,91.00719424460432
0.0002121,1.76e-06,89.92805755395683
0.0002121,2.33e-06,91.36690647482014
0.0002121,3.09e-06,91.00719424460432
0.0002121,4.09e-06,90.28776978417267
0.0002121,5.43e-06,90.64748201438849
0.0002121,7.2e-06,90.64748201438849
0.0002121,9.54e-06,90.64748201438849
0.0002121,1.265e-05,91.00719424460432
0.0002121,1.677e-05,91.36690647482014
0.0002121,2.223e-05,91.36690647482014
0.0002121,2.947e-05,90.28776978417267
0.0002121,3.907e-05,90.28776978417267
0.0002121,5.179e-05,90.64748201438849
0.0002121,6.866e-05,89.92805755395683
0.0002121,9.103e-05,89.92805755395683
0.0002121,0.00012068,89.92805755395683
0.0002121,0.00015999,90.28776978417267
0.0002121,0.0002121,89.92805755395683
0.0002121,0.00028118,89.568345323741
0.0002121,0.00037276,90.28776978417267
0.0002121,0.00049417,90.64748201438849
0.0002121,0.00065513,90.28776978417267
0.0002121,0.00086851,90.28776978417267
0.0002121,0.0011514,90.28776978417267
0.0002121,0.00152642,89.92805755395683
0.0002121,0.00202359,89.92805755395683
0.0002121,0.0026827,88.84892086330936
0.0002121,0.00355648,88.84892086330936
0.0002121,0.00471487,88.84892086330936
0.0002121,0.00625055,88.48920863309353
0.0002121,0.00828643,88.12949640287769
0.0002121,0.01098541,87.41007194244604
0.0002121,0.01456348,87.76978417266187
0.0002121,0.01930698,86.6906474820144
0.0002121,0.02559548,85.61151079136691
0.0002121,0.03393222,83.09352517985612
0.0002121,0.04498433,82.37410071942446
0.0002121,0.05963623,80.93525179856115
0.0002121,0.07906043,80.2158273381295
0.0002121,0.10481131,79.13669064748201
0.0002121,0.13894955,77.33812949640287
0.0002121,0.184207,75.89928057553958
0.0002121,0.24420531,74.10071942446042
0.0002121,0.32374575,73.02158273381295
0.0002121,0.42919343,71.22302158273382
0.0002121,0.5689866,70.50359712230215
0.0002121,0.75431201,67.26618705035972
0.0002121,1.0,63.66906474820144
0.00028118,1e-06,90.28776978417267
0.00028118,1.33e-06,91.36690647482014
0.00028118,1.76e-06,91.36690647482014
0.00028118,2.33e-06,91.00719424460432
0.00028118,3.09e-06,91.72661870503596
0.00028118,4.09e-06,91.72661870503596
0.00028118,5.43e-06,91.00719424460432
0.00028118,7.2e-06,91.36690647482014
0.00028118,9.54e-06,92.44604316546763
0.00028118,1.265e-05,91.72661870503596
0.00028118,1.677e-05,91.72661870503596
0.00028118,2.223e-05,91.72661870503596
0.00028118,2.947e-05,92.08633093525181
0.00028118,3.907e-05,92.08633093525181
0.00028118,5.179e-05,91.72661870503596
0.00028118,6.866e-05,91.36690647482014
0.00028118,9.103e-05,91.72661870503596
0.00028118,0.00012068,91.36690647482014
0.00028118,0.00015999,91.36690647482014
0.00028118,0.0002121,91.72661870503596
0.00028118,0.00028118,91.00719424460432
0.00028118,0.00037276,90.64748201438849
0.00028118,0.00049417,91.00719424460432
0.00028118,0.00065513,91.36690647482014
0.00028118,0.00086851,91.00719424460432
0.00028118,0.0011514,90.64748201438849
0.00028118,0.00152642,90.64748201438849
0.00028118,0.00202359,89.568345323741
0.00028118,0.0026827,89.92805755395683
0.00028118,0.00355648,89.568345323741
0.00028118,0.00471487,89.568345323741
0.00028118,0.00625055,89.568345323741
0.00028118,0.00828643,88.84892086330936
0.00028118,0.01098541,88.48920863309353
0.00028118,0.01456348,88.12949640287769
0.00028118,0.01930698,87.41007194244604
0.00028118,0.02559548,87.05035971223022
0.00028118,0.03393222,85.61151079136691
0.00028118,0.04498433,85.61151079136691
0.00028118,0.05963623,84.53237410071942
0.00028118,0.07906043,82.01438848920863
0.00028118,0.10481131,81.29496402877699
0.00028118,0.13894955,79.85611510791367
0.00028118,0.184207,78.77697841726618
0.00028118,0.24420531,77.33812949640287
0.00028118,0.32374575,75.53956834532374
0.00028118,0.42919343,74.10071942446042
0.00028118,0.5689866,72.66187050359713
0.00028118,0.75431201,71.58273381294964
0.00028118,1.0,67.62589928057554
0.00037276,1e-06,92.08633093525181
0.00037276,1.33e-06,92.08633093525181
0.00037276,1.76e-06,92.08633093525181
0.00037276,2.33e-06,92.80575539568345
0.00037276,3.09e-06,91.72661870503596
0.00037276,4.09e-06,92.80575539568345
0.00037276,5.43e-06,91.72661870503596
0.00037276,7.2e-06,92.80575539568345
0.00037276,9.54e-06,92.44604316546763
0.00037276,1.265e-05,92.44604316546763
0.00037276,1.677e-05,92.80575539568345
0.00037276,2.223e-05,92.80575539568345
0.00037276,2.947e-05,92.80575539568345
0.00037276,3.907e-05,92.80575539568345
0.00037276,5.179e-05,92.44604316546763
0.00037276,6.866e-05,92.80575539568345
0.00037276,9.103e-05,92.08633093525181
0.00037276,0.00012068,92.08633093525181
0.00037276,0.00015999,92.44604316546763
0.00037276,0.0002121,92.44604316546763
0.00037276,0.00028118,92.08633093525181
0.00037276,0.00037276,91.00719424460432
0.00037276,0.00049417,91.00719424460432
0.00037276,0.00065513,91.00719424460432
0.00037276,0.00086851,90.64748201438849
0.00037276,0.0011514,90.64748201438849
0.00037276,0.00152642,91.36690647482014
0.00037276,0.00202359,91.00719424460432
0.00037276,0.0026827,91.00719424460432
0.00037276,0.00355648,90.64748201438849
0.00037276,0.00471487,90.28776978417267
0.00037276,0.00625055,90.28776978417267
0.00037276,0.00828643,90.28776978417267
0.00037276,0.01098541,89.92805755395683
0.00037276,0.01456348,89.20863309352518
0.00037276,0.01930698,88.84892086330936
0.00037276,0.02559548,88.12949640287769
0.00037276,0.03393222,87.05035971223022
0.00037276,0.04498433,85.61151079136691
0.00037276,0.05963623,85.61151079136691
0.00037276,0.07906043,84.53237410071942
0.00037276,0.10481131,83.81294964028777
0.00037276,0.13894955,82.01438848920863
0.00037276,0.184207,80.2158273381295
0.00037276,0.24420531,79.85611510791367
0.00037276,0.32374575,79.49640287769785
0.00037276,0.42919343,77.6978417266187
0.00037276,0.5689866,74.82014388489209
0.00037276,0.75431201,73.7410071942446
0.00037276,1.0,71.58273381294964
0.00049417,1e-06,92.08633093525181
0.00049417,1.33e-06,92.08633093525181
0.00049417,1.76e-06,92.08633093525181
0.00049417,2.33e-06,92.44604316546763
0.00049417,3.09e-06,91.36690647482014
0.00049417,4.09e-06,92.08633093525181
0.00049417,5.43e-06,92.08633093525181
0.00049417,7.2e-06,92.44604316546763
0.00049417,9.54e-06,92.08633093525181
0.00049417,1.265e-05,92.08633093525181
0.00049417,1.677e-05,92.44604316546763
0.00049417,2.223e-05,91.72661870503596
0.00049417,2.947e-05,92.08633093525181
0.00049417,3.907e-05,92.44604316546763
0.00049417,5.179e-05,91.72661870503596
0.00049417,6.866e-05,92.08633093525181
0.00049417,9.103e-05,92.44604316546763
0.00049417,0.00012068,92.08633093525181
0.00049417,0.00015999,92.08633093525181
0.00049417,0.0002121,92.08633093525181
0.00049417,0.00028118,92.08633093525181
0.00049417,0.00037276,92.44604316546763
0.00049417,0.00049417,92.08633093525181
0.00049417,0.00065513,92.08633093525181
0.00049417,0.00086851,91.36690647482014
0.00049417,0.0011514,91.72661870503596
0.00049417,0.00152642,91.36690647482014
0.00049417,0.00202359,91.36690647482014
0.00049417,0.0026827,91.36690647482014
0.00049417,0.00355648,91.36690647482014
0.00049417,0.00471487,91.72661870503596
0.00049417,0.00625055,90.64748201438849
0.00049417,0.00828643,90.28776978417267
0.00049417,0.01098541,90.28776978417267
0.00049417,0.01456348,88.84892086330936
0.00049417,0.01930698,88.48920863309353
0.00049417,0.02559548,87.41007194244604
0.00049417,0.03393222,87.05035971223022
0.00049417,0.04498433,86.33093525179856
0.00049417,0.05963623,85.97122302158273
0.00049417,0.07906043,85.25179856115108
0.00049417,0.10481131,84.53237410071942
0.00049417,0.13894955,83.81294964028777
0.00049417,0.184207,82.37410071942446
0.00049417,0.24420531,80.57553956834532
0.00049417,0.32374575,79.49640287769785
0.00049417,0.42919343,78.77697841726618
0.00049417,0.5689866,77.33812949640287
0.00049417,0.75431201,74.46043165467626
0.00049417,1.0,73.02158273381295
0.00065513,1e-06,91.72661870503596
0.00065513,1.33e-06,92.44604316546763
0.00065513,1.76e-06,92.08633093525181
0.00065513,2.33e-06,92.08633093525181
0.00065513,3.09e-06,92.08633093525181
0.00065513,4.09e-06,91.72661870503596
0.00065513,5.43e-06,92.08633093525181
0.00065513,7.2e-06,91.72661870503596
0.00065513,9.54e-06,92.08633093525181
0.00065513,1.265e-05,92.08633093525181
0.00065513,1.677e-05,91.72661870503596
0.00065513,2.223e-05,91.36690647482014
0.00065513,2.947e-05,91.72661870503596
0.00065513,3.907e-05,91.72661870503596
0.00065513,5.179e-05,92.08633093525181
0.00065513,6.866e-05,92.08633093525181
0.00065513,9.103e-05,92.08633093525181
0.00065513,0.00012068,92.08633093525181
0.00065513,0.00015999,92.08633093525181
0.00065513,0.0002121,92.08633093525181
0.00065513,0.00028118,92.08633093525181
0.00065513,0.00037276,92.44604316546763
0.00065513,0.00049417,92.44604316546763
0.00065513,0.00065513,92.80575539568345
0.00065513,0.00086851,92.80575539568345
0.00065513,0.0011514,92.08633093525181
0.00065513,0.00152642,91.72661870503596
0.00065513,0.00202359,91.36690647482014
0.00065513,0.0026827,91.36690647482014
0.00065513,0.00355648,91.36690647482014
0.00065513,0.00471487,91.00719424460432
0.00065513,0.00625055,90.64748201438849
0.00065513,0.00828643,90.28776978417267
0.00065513,0.01098541,90.28776978417267
0.00065513,0.01456348,89.568345323741
0.00065513,0.01930698,87.76978417266187
0.00065513,0.02559548,87.76978417266187
0.00065513,0.03393222,87.05035971223022
0.00065513,0.04498433,87.05035971223022
0.00065513,0.05963623,85.97122302158273
0.00065513,0.07906043,85.25179856115108
0.00065513,0.10481131,84.53237410071942
0.00065513,0.13894955,84.53237410071942
0.00065513,0.184207,83.81294964028777
0.00065513,0.24420531,82.37410071942446
0.00065513,0.32374575,80.57553956834532
0.00065513,0.42919343,79.13669064748201
0.00065513,0.5689866,77.6978417266187
0.00065513,0.75431201,76.2589928057554
0.00065513,1.0,74.82014388489209
0.00086851,1e-06,92.44604316546763
0.00086851,1.33e-06,92.44604316546763
0.00086851,1.76e-06,92.44604316546763
0.00086851,2.33e-06,92.44604316546763
0.00086851,3.09e-06,92.44604316546763
0.00086851,4.09e-06,92.44604316546763
0.00086851,5.43e-06,92.44604316546763
0.00086851,7.2e-06,92.44604316546763
0.00086851,9.54e-06,92.44604316546763
0.00086851,1.265e-05,92.44604316546763
0.00086851,1.677e-05,92.44604316546763
0.00086851,2.223e-05,92.44604316546763
0.00086851,2.947e-05,92.44604316546763
0.00086851,3.907e-05,92.44604316546763
0.00086851,5.179e-05,92.44604316546763
0.00086851,6.866e-05,92.80575539568345
0.00086851,9.103e-05,92.80575539568345
0.00086851,0.00012068,92.44604316546763
0.00086851,0.00015999,92.44604316546763
0.00086851,0.0002121,92.44604316546763
0.00086851,0.00028118,92.44604316546763
0.00086851,0.00037276,92.44604316546763
0.00086851,0.00049417,92.44604316546763
0.00086851,0.00065513,92.44604316546763
0.00086851,0.00086851,92.44604316546763
0.00086851,0.0011514,92.44604316546763
0.00086851,0.00152642,92.80575539568345
0.00086851,0.00202359,92.80575539568345
0.00086851,0.0026827,92.08633093525181
0.00086851,0.00355648,91.36690647482014
0.00086851,0.00471487,91.00719424460432
0.00086851,0.00625055,90.28776978417267
0.00086851,0.00828643,89.92805755395683
0.00086851,0.01098541,89.92805755395683
0.00086851,0.01456348,89.92805755395683
0.00086851,0.01930698,89.20863309352518
0.00086851,0.02559548,87.76978417266187
0.00086851,0.03393222,85.97122302158273
0.00086851,0.04498433,84.89208633093526
0.00086851,0.05963623,84.89208633093526
0.00086851,0.07906043,84.17266187050359
0.00086851,0.10481131,84.53237410071942
0.00086851,0.13894955,84.17266187050359
0.00086851,0.184207,83.81294964028777
0.00086851,0.24420531,83.45323741007195
0.00086851,0.32374575,82.37410071942446
0.00086851,0.42919343,80.57553956834532
0.00086851,0.5689866,80.2158273381295
0.00086851,0.75431201,77.33812949640287
0.00086851,1.0,75.89928057553958
0.0011514,1e-06,91.72661870503596
0.0011514,1.33e-06,91.72661870503596
0.0011514,1.76e-06,91.72661870503596
0.0011514,2.33e-06,91.72661870503596
0.0011514,3.09e-06,91.72661870503596
0.0011514,4.09e-06,91.72661870503596
0.0011514,5.43e-06,91.72661870503596
0.0011514,7.2e-06,91.72661870503596
0.0011514,9.54e-06,91.72661870503596
0.0011514,1.265e-05,91.72661870503596
0.0011514,1.677e-05,91.72661870503596
0.0011514,2.223e-05,91.72661870503596
0.0011514,2.947e-05,92.08633093525181
0.0011514,3.907e-05,92.08633093525181
0.0011514,5.179e-05,92.08633093525181
0.0011514,6.866e-05,92.44604316546763
0.0011514,9.103e-05,92.80575539568345
0.0011514,0.00012068,92.80575539568345
0.0011514,0.00015999,92.80575539568345
0.0011514,0.0002121,92.80575539568345
0.0011514,0.00028118,92.80575539568345
0.0011514,0.00037276,92.44604316546763
0.0011514,0.00049417,92.44604316546763
0.0011514,0.00065513,92.44604316546763
0.0011514,0.00086851,92.44604316546763
0.0011514,0.0011514,92.80575539568345
0.0011514,0.00152642,92.80575539568345
0.0011514,0.00202359,92.44604316546763
0.0011514,0.0026827,92.44604316546763
0.0011514,0.00355648,91.72661870503596
0.0011514,0.00471487,90.64748201438849
0.0011514,0.00625055,89.92805755395683
0.0011514,0.00828643,89.92805755395683
0.0011514,0.01098541,89.568345323741
0.0011514,0.01456348,88.84892086330936
0.0011514,0.01930698,87.76978417266187
0.0011514,0.02559548,87.41007194244604
0.0011514,0.03393222,86.6906474820144
0.0011514,0.04498433,86.33093525179856
0.0011514,0.05963623,86.33093525179856
0.0011514,0.07906043,85.25179856115108
0.0011514,0.10481131,84.17266187050359
0.0011514,0.13894955,82.73381294964028
0.0011514,0.184207,82.01438848920863
0.0011514,0.24420531,81.65467625899281
0.0011514,0.32374575,81.65467625899281
0.0011514,0.42919343,81.65467625899281
0.0011514,0.5689866,80.57553956834532
0.0011514,0.75431201,79.49640287769785
0.0011514,1.0,77.33812949640287
0.00152642,1e-06,91.72661870503596
0.00152642,1.33e-06,91.72661870503596
0.00152642,1.76e-06,91.72661870503596
0.00152642,2.33e-06,91.72661870503596
0.00152642,3.09e-06,91.72661870503596
0.00152642,4.09e-06,91.72661870503596
0.00152642,5.43e-06,91.72661870503596
0.00152642,7.2e-06,91.72661870503596
0.00152642,9.54e-06,91.72661870503596
0.00152642,1.265e-05,91.72661870503596
0.00152642,1.677e-05,91.72661870503596
0.00152642,2.223e-05,91.72661870503596
0.00152642,2.947e-05,91.72661870503596
0.00152642,3.907e-05,91.72661870503596
0.00152642,5.179e-05,91.72661870503596
0.00152642,6.866e-05,91.72661870503596
0.00152642,9.103e-05,91.72661870503596
0.00152642,0.00012068,91.72661870503596
0.00152642,0.00015999,91.36690647482014
0.00152642,0.0002121,91.36690647482014
0.00152642,0.00028118,91.36690647482014
0.00152642,0.00037276,92.08633093525181
0.00152642,0.00049417,92.08633093525181
0.00152642,0.00065513,91.72661870503596
0.00152642,0.00086851,91.72661870503596
0.00152642,0.0011514,91.72661870503596
0.00152642,0.00152642,91.72661870503596
0.00152642,0.00202359,91.36690647482014
0.00152642,0.0026827,91.36690647482014
0.00152642,0.00355648,91.36690647482014
0.00152642,0.00471487,90.64748201438849
0.00152642,0.00625055,90.28776978417267
0.00152642,0.00828643,90.28776978417267
0.00152642,0.01098541,89.92805755395683
0.00152642,0.01456348,89.20863309352518
0.00152642,0.01930698,89.20863309352518
0.00152642,0.02559548,87.76978417266187
0.00152642,0.03393222,87.41007194244604
0.00152642,0.04498433,87.41007194244604
0.00152642,0.05963623,86.6906474820144
0.00152642,0.07906043,85.97122302158273
0.00152642,0.10481131,85.61151079136691
