Gamma,Lambda,Accuracy
0.00355648,0.24420531,87.77173913043478
0.00355648,0.32374575,87.77173913043478
0.00355648,0.42919343,87.77173913043478
0.00355648,0.5689866,87.68115942028986
0.00355648,0.75431201,87.5
0.00355648,1.0,87.31884057971014
0.00471487,1e-06,85.5072463768116
0.00471487,1.33e-06,85.5072463768116
0.00471487,1.76e-06,85.5072463768116
0.00471487,2.33e-06,85.5072463768116
0.00471487,3.09e-06,85.5072463768116
0.00471487,4.09e-06,85.5072463768116
0.00471487,5.43e-06,85.5072463768116
0.00471487,7.2e-06,85.5072463768116
0.00471487,9.54e-06,85.5072463768116
0.00471487,1.265e-05,85.5072463768116
0.00471487,1.677e-05,85.5072463768116
0.00471487,2.223e-05,85.5072463768116
0.00471487,2.947e-05,85.5072463768116
0.00471487,3.907e-05,85.5072463768116
0.00471487,5.179e-05,85.5072463768116
0.00471487,6.866e-05,85.5072463768116
0.00471487,9.103e-05,85.5072463768116
0.00471487,0.00012068,85.5072463768116
0.00471487,0.00015999,85.5072463768116
0.00471487,0.0002121,85.5072463768116
0.00471487,0.00028118,85.5072463768116
0.00471487,0.00037276,85.5072463768116
0.00471487,0.00049417,85.5072463768116
0.00471487,0.00065513,85.5072463768116
0.00471487,0.00086851,85.5072463768116
0.00471487,0.0011514,85.5072463768116
0.00471487,0.00152642,85.5072463768116
0.00471487,0.00202359,85.5072463768116
0.00471487,0.0026827,85.5072463768116
0.00471487,0.00355648,85.5072463768116
0.00471487,0.00471487,85.5072463768116
0.00471487,0.00625055,85.41666666666666
0.00471487,0.00828643,85.41666666666666
0.00471487,0.01098541,85.41666666666666
0.00471487,0.01456348,85.41666666666666
0.00471487,0.01930698,85.41666666666666
0.00471487,0.02559548,85.41666666666666
0.00471487,0.03393222,85.41666666666666
0.00471487,0.04498433,85.32608695652173
0.00471487,0.05963623,85.23550724637681
0.00471487,0.07906043,85.23550724637681
0.00471487,0.10481131,85.14492753623189
0.00471487,0.13894955,85.14492753623189
0.00471487,0.184207,85.14492753623189
0.00471487,0.24420531,85.14492753623189
0.00471487,0.32374575,85.14492753623189
0.00471487,0.42919343,84.87318840579711
0.00471487,0.5689866,84.60144927536231
0.00471487,0.75431201,84.42028985507247
0.00471487,1.0,84.32971014492753
0.00625055,1e-06,83.69565217391305
0.00625055,1.33e-06,83.69565217391305
0.00625055,1.76e-06,83.69565217391305
0.00625055,2.33e-06,83.69565217391305
0.00625055,3.09e-06,83.69565217391305
0.00625055,4.09e-06,83.69565217391305
0.00625055,5.43e-06,83.69565217391305
0.00625055,7.2e-06,83.69565217391305
0.00625055,9.54e-06,83.69565217391305
0.00625055,1.265e-05,83.69565217391305
0.00625055,1.677e-05,83.69565217391305
0.00625055,2.223e-05,83.69565217391305
0.00625055,2.947e-05,83.69565217391305
0.00625055,3.907e-05,83.69565217391305
0.00625055,5.179e-05,83.69565217391305
0.00625055,6.866e-05,83.69565217391305
0.00625055,9.103e-05,83.69565217391305
0.00625055,0.00012068,83.69565217391305
0.00625055,0.00015999,83.69565217391305
0.00625055,0.0002121,83.69565217391305
0.00625055,0.00028118,83.69565217391305
0.00625055,0.00037276,83.69565217391305
0.00625055,0.00049417,83.69565217391305
0.00625055,0.00065513,83.69565217391305
0.00625055,0.00086851,83.69565217391305
0.00625055,0.0011514,83.69565217391305
0.00625055,0.00152642,83.69565217391305
0.00625055,0.00202359,83.69565217391305
0.00625055,0.0026827,83.69565217391305
0.00625055,0.00355648,83.69565217391305
0.00625055,0.00471487,83.69565217391305
0.00625055,0.00625055,83.69565217391305
0.00625055,0.00828643,83.69565217391305
0.00625055,0.01098541,83.69565217391305
0.00625055,0.01456348,83.69565217391305
0.00625055,0.01930698,83.69565217391305
0.00625055,0.02559548,83.69565217391305
0.00625055,0.03393222,83.69565217391305
0.00625055,0.04498433,83.69565217391305
0.00625055,0.05963623,83.69565217391305
0.00625055,0.07906043,83.69565217391305
0.00625055,0.10481131,83.69565217391305
0.00625055,0.13894955,83.69565217391305
0.00625055,0.184207,83.69565217391305
0.00625055,0.24420531,83.69565217391305
0.00625055,0.32374575,83.69565217391305
0.00625055,0.42919343,83.69565217391305
0.00625055,0.5689866,83.60507246376811
0.00625055,0.75431201,83.60507246376811
0.00625055,1.0,83.51449275362319
0.00828643,1e-06,84.14855072463769
0.00828643,1.33e-06,84.14855072463769
0.00828643,1.76e-06,84.14855072463769
0.00828643,2.33e-06,84.14855072463769
0.00828643,3.09e-06,84.14855072463769
0.00828643,4.09e-06,84.14855072463769
0.00828643,5.43e-06,84.14855072463769
0.00828643,7.2e-06,84.14855072463769
0.00828643,9.54e-06,84.14855072463769
0.00828643,1.265e-05,84.14855072463769
0.00828643,1.677e-05,84.14855072463769
0.00828643,2.223e-05,84.14855072463769
0.00828643,2.947e-05,84.14855072463769
0.00828643,3.907e-05,84.14855072463769
0.00828643,5.179e-05,84.14855072463769
0.00828643,6.866e-05,84.14855072463769
0.00828643,9.103e-05,84.14855072463769
0.00828643,0.00012068,84.14855072463769
0.00828643,0.00015999,84.14855072463769
0.00828643,0.0002121,84.14855072463769
0.00828643,0.00028118,84.14855072463769
0.00828643,0.00037276,84.14855072463769
0.00828643,0.00049417,84.14855072463769
0.00828643,0.00065513,84.14855072463769
0.00828643,0.00086851,84.14855072463769
0.00828643,0.0011514,84.14855072463769
0.00828643,0.00152642,84.14855072463769
0.00828643,0.00202359,84.14855072463769
0.00828643,0.0026827,84.14855072463769
0.00828643,0.00355648,84.14855072463769
0.00828643,0.00471487,84.14855072463769
0.00828643,0.00625055,84.14855072463769
0.00828643,0.00828643,84.14855072463769
0.00828643,0.01098541,84.14855072463769
0.00828643,0.01456348,84.14855072463769
0.00828643,0.01930698,84.14855072463769
0.00828643,0.02559548,84.14855072463769
0.00828643,0.03393222,84.14855072463769
0.00828643,0.04498433,84.14855072463769
0.00828643,0.05963623,84.14855072463769
0.00828643,0.07906043,84.14855072463769
0.00828643,0.10481131,84.14855072463769
0.00828643,0.13894955,84.14855072463769
0.00828643,0.184207,84.14855072463769
0.00828643,0.24420531,84.14855072463769
0.00828643,0.32374575,84.14855072463769
0.00828643,0.42919343,84.14855072463769
0.00828643,0.5689866,84.14855072463769
0.00828643,0.75431201,84.14855072463769
0.00828643,1.0,84.14855072463769
0.01098541,1e-06,84.51086956521739
0.01098541,1.33e-06,84.51086956521739
0.01098541,1.76e-06,84.51086956521739
0.01098541,2.33e-06,84.51086956521739
0.01098541,3.09e-06,84.51086956521739
0.01098541,4.09e-06,84.51086956521739
0.01098541,5.43e-06,84.51086956521739
0.01098541,7.2e-06,84.51086956521739
0.01098541,9.54e-06,84.51086956521739
0.01098541,1.265e-05,84.51086956521739
0.01098541,1.677e-05,84.51086956521739
0.01098541,2.223e-05,84.51086956521739
0.01098541,2.947e-05,84.51086956521739
0.01098541,3.907e-05,84.51086956521739
0.01098541,5.179e-05,84.51086956521739
0.01098541,6.866e-05,84.51086956521739
0.01098541,9.103e-05,84.51086956521739
0.01098541,0.00012068,84.51086956521739
0.01098541,0.00015999,84.51086956521739
0.01098541,0.0002121,84.51086956521739
0.01098541,0.00028118,84.51086956521739
0.01098541,0.00037276,84.51086956521739
0.01098541,0.00049417,84.51086956521739
0.01098541,0.00065513,84.51086956521739
0.01098541,0.00086851,84.51086956521739
0.01098541,0.0011514,84.51086956521739
0.01098541,0.00152642,84.51086956521739
0.01098541,0.00202359,84.51086956521739
0.01098541,0.0026827,84.51086956521739
0.01098541,0.00355648,84.51086956521739
0.01098541,0.00471487,84.51086956521739
0.01098541,0.00625055,84.51086956521739
0.01098541,0.00828643,84.51086956521739
0.01098541,0.01098541,84.51086956521739
0.01098541,0.01456348,84.51086956521739
0.01098541,0.01930698,84.51086956521739
0.01098541,0.02559548,84.51086956521739
0.01098541,0.03393222,84.51086956521739
0.01098541,0.04498433,84.51086956521739
0.01098541,0.05963623,84.51086956521739
0.01098541,0.07906043,84.51086956521739
0.01098541,0.10481131,84.51086956521739
0.01098541,0.13894955,84.51086956521739
0.01098541,0.184207,84.51086956521739
0.01098541,0.24420531,84.51086956521739
0.01098541,0.32374575,84.51086956521739
0.01098541,0.42919343,84.60144927536231
0.01098541,0.5689866,84.60144927536231
0.01098541,0.75431201,84.60144927536231
0.01098541,1.0,84.51086956521739
0.01456348,1e-06,81.70289855072464
0.01456348,1.33e-06,81.70289855072464
0.01456348,1.76e-06,81.70289855072464
0.01456348,2.33e-06,81.70289855072464
0.01456348,3.09e-06,81.70289855072464
0.01456348,4.09e-06,81.70289855072464
0.01456348,5.43e-06,81.70289855072464
0.01456348,7.2e-06,81.70289855072464
0.01456348,9.54e-06,81.70289855072464
0.01456348,1.265e-05,81.70289855072464
0.01456348,1.677e-05,81.70289855072464
0.01456348,2.223e-05,81.70289855072464
0.01456348,2.947e-05,81.70289855072464
0.01456348,3.907e-05,81.70289855072464
0.01456348,5.179e-05,81.70289855072464
0.01456348,6.866e-05,81.70289855072464
0.01456348,9.103e-05,81.70289855072464
0.01456348,0.00012068,81.70289855072464
0.01456348,0.00015999,81.70289855072464
0.01456348,0.0002121,81.70289855072464
0.01456348,0.00028118,81.70289855072464
0.01456348,0.00037276,81.70289855072464
0.01456348,0.00049417,81.70289855072464
0.01456348,0.00065513,81.70289855072464
0.01456348,0.00086851,81.70289855072464
0.01456348,0.0011514,81.70289855072464
0.01456348,0.00152642,81.70289855072464
0.01456348,0.00202359,81.70289855072464
0.01456348,0.0026827,81.70289855072464
0.01456348,0.00355648,81.70289855072464
0.01456348,0.00471487,81.70289855072464
0.01456348,0.00625055,81.70289855072464
0.01456348,0.00828643,81.70289855072464
0.01456348,0.01098541,81.70289855072464
0.01456348,0.01456348,81.70289855072464
0.01456348,0.01930698,81.70289855072464
0.01456348,0.02559548,81.70289855072464
0.01456348,0.03393222,81.70289855072464
0.01456348,0.04498433,81.70289855072464
0.01456348,0.05963623,81.70289855072464
0.01456348,0.07906043,81.70289855072464
0.01456348,0.10481131,81.70289855072464
0.01456348,0.13894955,81.70289855072464
0.01456348,0.184207,81.70289855072464
0.01456348,0.24420531,81.70289855072464
0.01456348,0.32374575,81.70289855072464
0.01456348,0.42919343,81.70289855072464
0.01456348,0.5689866,81.70289855072464
0.01456348,0.75431201,81.70289855072464
0.01456348,1.0,81.70289855072464
0.01930698,1e-06,80.70652173913044
0.01930698,1.33e-06,80.70652173913044
0.01930698,1.76e-06,80.70652173913044
0.01930698,2.33e-06,80.70652173913044
0.01930698,3.09e-06,80.70652173913044
0.01930698,4.09e-06,80.70652173913044
0.01930698,5.43e-06,80.70652173913044
0.01930698,7.2e-06,80.70652173913044
0.01930698,9.54e-06,80.70652173913044
0.01930698,1.265e-05,80.70652173913044
0.01930698,1.677e-05,80.70652173913044
0.01930698,2.223e-05,80.70652173913044
0.01930698,2.947e-05,80.70652173913044
0.01930698,3.907e-05,80.70652173913044
0.01930698,5.179e-05,80.70652173913044
0.01930698,6.866e-05,80.70652173913044
0.01930698,9.103e-05,80.70652173913044
0.01930698,0.00012068,80.70652173913044
0.01930698,0.00015999,80.70652173913044
0.01930698,0.0002121,80.70652173913044
0.01930698,0.00028118,80.70652173913044
0.01930698,0.00037276,80.70652173913044
0.01930698,0.00049417,80.70652173913044
0.01930698,0.00065513,80.70652173913044
0.01930698,0.00086851,80.70652173913044
0.01930698,0.0011514,80.70652173913044
0.01930698,0.00152642,80.70652173913044
0.01930698,0.00202359,80.70652173913044
0.01930698,0.0026827,80.70652173913044
0.01930698,0.00355648,80.70652173913044
0.01930698,0.00471487,80.70652173913044
0.01930698,0.00625055,80.70652173913044
0.01930698,0.00828643,80.70652173913044
0.01930698,0.01098541,80.70652173913044
0.01930698,0.01456348,80.70652173913044
0.01930698,0.01930698,80.70652173913044
0.01930698,0.02559548,80.70652173913044
0.01930698,0.03393222,80.70652173913044
0.01930698,0.04498433,80.70652173913044
0.01930698,0.05963623,80.70652173913044
0.01930698,0.07906043,80.70652173913044
0.01930698,0.10481131,80.70652173913044
0.01930698,0.13894955,80.70652173913044
0.01930698,0.184207,80.70652173913044
0.01930698,0.24420531,80.70652173913044
0.01930698,0.32374575,80.70652173913044
0.01930698,0.42919343,80.70652173913044
0.01930698,0.5689866,80.70652173913044
0.01930698,0.75431201,80.70652173913044
0.01930698,1.0,80.70652173913044
0.02559548,1e-06,79.98188405797102
0.02559548,1.33e-06,79.98188405797102
0.02559548,1.76e-06,79.98188405797102
0.02559548,2.33e-06,79.98188405797102
0.02559548,3.09e-06,79.98188405797102
0.02559548,4.09e-06,79.98188405797102
0.02559548,5.43e-06,79.98188405797102
0.02559548,7.2e-06,79.98188405797102
0.02559548,9.54e-06,79.98188405797102
0.02559548,1.265e-05,79.98188405797102
0.02559548,1.677e-05,79.98188405797102
0.02559548,2.223e-05,79.98188405797102
0.02559548,2.947e-05,79.98188405797102
0.02559548,3.907e-05,79.98188405797102
0.02559548,5.179e-05,79.98188405797102
0.02559548,6.866e-05,79.98188405797102
0.02559548,9.103e-05,79.98188405797102
0.02559548,0.00012068,79.98188405797102
0.02559548,0.00015999,79.98188405797102
0.02559548,0.0002121,79.98188405797102
0.02559548,0.00028118,79.98188405797102
0.02559548,0.00037276,79.98188405797102
0.02559548,0.00049417,79.98188405797102
0.02559548,0.00065513,79.98188405797102
0.02559548,0.00086851,79.98188405797102
0.02559548,0.0011514,79.98188405797102
0.02559548,0.00152642,79.98188405797102
0.02559548,0.00202359,79.98188405797102
0.02559548,0.0026827,79.98188405797102
0.02559548,0.00355648,79.98188405797102
0.02559548,0.00471487,79.98188405797102
0.02559548,0.00625055,79.98188405797102
0.02559548,0.00828643,79.98188405797102
0.02559548,0.01098541,79.98188405797102
0.02559548,0.01456348,79.98188405797102
0.02559548,0.01930698,79.98188405797102
0.02559548,0.02559548,79.98188405797102
0.02559548,0.03393222,79.98188405797102
0.02559548,0.04498433,79.98188405797102
0.02559548,0.05963623,79.98188405797102
0.02559548,0.07906043,79.98188405797102
0.02559548,0.10481131,79.98188405797102
0.02559548,0.13894955,79.98188405797102
0.02559548,0.184207,79.98188405797102
0.02559548,0.24420531,79.98188405797102
0.02559548,0.32374575,79.98188405797102
0.02559548,0.42919343,79.98188405797102
0.02559548,0.5689866,79.98188405797102
0.02559548,0.75431201,79.98188405797102
0.02559548,1.0,79.98188405797102
0.03393222,1e-06,78.44202898550725
0.03393222,1.33e-06,78.44202898550725
0.03393222,1.76e-06,78.44202898550725
0.03393222,2.33e-06,78.44202898550725
0.03393222,3.09e-06,78.44202898550725
0.03393222,4.09e-06,78.44202898550725
0.03393222,5.43e-06,78.44202898550725
0.03393222,7.2e-06,78.44202898550725
0.03393222,9.54e-06,78.44202898550725
0.03393222,1.265e-05,78.44202898550725
0.03393222,1.677e-05,78.44202898550725
0.03393222,2.223e-05,78.44202898550725
0.03393222,2.947e-05,78.44202898550725
0.03393222,3.907e-05,78.44202898550725
0.03393222,5.179e-05,78.44202898550725
0.03393222,6.866e-05,78.44202898550725
0.03393222,9.103e-05,78.44202898550725
0.03393222,0.00012068,78.44202898550725
0.03393222,0.00015999,78.44202898550725
0.03393222,0.0002121,78.44202898550725
0.03393222,0.00028118,78.44202898550725
0.03393222,0.00037276,78.44202898550725
0.03393222,0.00049417,78.44202898550725
0.03393222,0.00065513,78.44202898550725
0.03393222,0.00086851,78.44202898550725
0.03393222,0.0011514,78.44202898550725
0.03393222,0.00152642,78.44202898550725
0.03393222,0.00202359,78.44202898550725
0.03393222,0.0026827,78.44202898550725
0.03393222,0.00355648,78.44202898550725
0.03393222,0.00471487,78.44202898550725
0.03393222,0.00625055,78.44202898550725
0.03393222,0.00828643,78.44202898550725
0.03393222,0.01098541,78.44202898550725
0.03393222,0.01456348,78.44202898550725
0.03393222,0.01930698,78.44202898550725
0.03393222,0.02559548,78.44202898550725
0.03393222,0.03393222,78.44202898550725
0.03393222,0.04498433,78.44202898550725
0.03393222,0.05963623,78.44202898550725
0.03393222,0.07906043,78.44202898550725
0.03393222,0.10481131,78.44202898550725
0.03393222,0.13894955,78.44202898550725
0.03393222,0.184207,78.44202898550725
0.03393222,0.24420531,78.44202898550725
0.03393222,0.32374575,78.44202898550725
0.03393222,0.42919343,78.44202898550725
0.03393222,0.5689866,78.44202898550725
0.03393222,0.75431201,78.44202898550725
0.03393222,1.0,78.44202898550725
0.04498433,1e-06,75.9963768115942
0.04498433,1.33e-06,75.9963768115942
0.04498433,1.76e-06,75.9963768115942
0.04498433,2.33e-06,75.9963768115942
0.04498433,3.09e-06,75.9963768115942
0.04498433,4.09e-06,75.9963768115942
0.04498433,5.43e-06,75.9963768115942
0.04498433,7.2e-06,75.9963768115942
0.04498433,9.54e-06,75.9963768115942
0.04498433,1.265e-05,75.9963768115942
0.04498433,1.677e-05,75.9963768115942
0.04498433,2.223e-05,75.9963768115942
0.04498433,2.947e-05,75.9963768115942
0.04498433,3.907e-05,75.9963768115942
0.04498433,5.179e-05,75.9963768115942
0.04498433,6.866e-05,75.9963768115942
0.04498433,9.103e-05,75.9963768115942
0.04498433,0.00012068,75.9963768115942
0.04498433,0.00015999,75.9963768115942
0.04498433,0.0002121,75.9963768115942
0.04498433,0.00028118,75.9963768115942
0.04498433,0.00037276,75.9963768115942
0.04498433,0.00049417,75.9963768115942
0.04498433,0.00065513,75.9963768115942
0.04498433,0.00086851,75.9963768115942
0.04498433,0.0011514,75.9963768115942
0.04498433,0.00152642,75.9963768115942
0.04498433,0.00202359,75.9963768115942
0.04498433,0.0026827,75.9963768115942
0.04498433,0.00355648,75.9963768115942
0.04498433,0.00471487,75.9963768115942
0.04498433,0.00625055,75.9963768115942
0.04498433,0.00828643,75.9963768115942
0.04498433,0.01098541,75.9963768115942
0.04498433,0.01456348,75.9963768115942
0.04498433,0.01930698,75.9963768115942
0.04498433,0.02559548,75.9963768115942
0.04498433,0.03393222,75.9963768115942
0.04498433,0.04498433,75.9963768115942
0.04498433,0.05963623,75.9963768115942
0.04498433,0.07906043,75.9963768115942
0.04498433,0.10481131,75.9963768115942
0.04498433,0.13894955,75.9963768115942
0.04498433,0.184207,75.9963768115942
0.04498433,0.24420531,75.9963768115942
0.04498433,0.32374575,75.9963768115942
0.04498433,0.42919343,75.9963768115942
0.04498433,0.5689866,75.9963768115942
0.04498433,0.75431201,75.9963768115942
0.04498433,1.0,75.9963768115942
0.05963623,1e-06,73.82246376811594
0.05963623,1.33e-06,73.82246376811594
0.05963623,1.76e-06,73.82246376811594
0.05963623,2.33e-06,73.82246376811594
0.05963623,3.09e-06,73.82246376811594
0.05963623,4.09e-06,73.82246376811594
0.05963623,5.43e-06,73.82246376811594
0.05963623,7.2e-06,73.82246376811594
0.05963623,9.54e-06,73.82246376811594
0.05963623,1.265e-05,73.82246376811594
0.05963623,1.677e-05,73.82246376811594
0.05963623,2.223e-05,73.82246376811594
0.05963623,2.947e-05,73.82246376811594
0.05963623,3.907e-05,73.82246376811594
0.05963623,5.179e-05,73.82246376811594
0.05963623,6.866e-05,73.82246376811594
0.05963623,9.103e-05,73.82246376811594
0.05963623,0.00012068,73.82246376811594
0.05963623,0.00015999,73.82246376811594
0.05963623,0.0002121,73.82246376811594
0.05963623,0.00028118,73.82246376811594
0.05963623,0.00037276,73.82246376811594
0.05963623,0.00049417,73.82246376811594
0.05963623,0.00065513,73.82246376811594
0.05963623,0.00086851,73.82246376811594
0.05963623,0.0011514,73.82246376811594
0.05963623,0.00152642,73.82246376811594
0.05963623,0.00202359,73.82246376811594
0.05963623,0.0026827,73.82246376811594
0.05963623,0.00355648,73.82246376811594
0.05963623,0.00471487,73.82246376811594
0.05963623,0.00625055,73.82246376811594
0.05963623,0.00828643,73.82246376811594
0.05963623,0.01098541,73.82246376811594
0.05963623,0.01456348,73.82246376811594
0.05963623,0.01930698,73.82246376811594
0.05963623,0.02559548,73.82246376811594
0.05963623,0.03393222,73.82246376811594
0.05963623,0.04498433,73.82246376811594
0.05963623,0.05963623,73.82246376811594
0.05963623,0.07906043,73.82246376811594
0.05963623,0.10481131,73.82246376811594
0.05963623,0.13894955,73.82246376811594
0.05963623,0.184207,73.82246376811594
0.05963623,0.24420531,73.82246376811594
0.05963623,0.32374575,73.82246376811594
0.05963623,0.42919343,73.82246376811594
0.05963623,0.5689866,73.82246376811594
0.05963623,0.75431201,73.82246376811594
0.05963623,1.0,73.73188405797102
0.07906043,1e-06,57.51811594202898
0.07906043,1.33e-06,57.51811594202898
0.07906043,1.76e-06,57.51811594202898
0.07906043,2.33e-06,57.51811594202898
0.07906043,3.09e-06,57.51811594202898
0.07906043,4.09e-06,57.51811594202898
0.07906043,5.43e-06,57.51811594202898
0.07906043,7.2e-06,57.51811594202898
0.07906043,9.54e-06,57.51811594202898
0.07906043,1.265e-05,57.51811594202898
0.07906043,1.677e-05,57.51811594202898
0.07906043,2.223e-05,57.51811594202898
0.07906043,2.947e-05,57.51811594202898
0.07906043,3.907e-05,57.51811594202898
0.07906043,5.179e-05,57.51811594202898
0.07906043,6.866e-05,57.51811594202898
0.07906043,9.103e-05,57.51811594202898
0.07906043,0.00012068,57.51811594202898
0.07906043,0.00015999,57.51811594202898
0.07906043,0.0002121,57.51811594202898
0.07906043,0.00028118,57.51811594202898
0.07906043,0.00037276,57.51811594202898
0.07906043,0.00049417,57.51811594202898
0.07906043,0.00065513,57.51811594202898
0.07906043,0.00086851,57.51811594202898
0.07906043,0.0011514,57.51811594202898
0.07906043,0.00152642,57.51811594202898
0.07906043,0.00202359,57.51811594202898
0.07906043,0.0026827,57.51811594202898
0.07906043,0.00355648,57.51811594202898
0.07906043,0.00471487,57.51811594202898
0.07906043,0.00625055,57.51811594202898
0.07906043,0.00828643,57.51811594202898
0.07906043,0.01098541,57.51811594202898
0.07906043,0.01456348,57.51811594202898
0.07906043,0.01930698,57.51811594202898
0.07906043,0.02559548,57.51811594202898
0.07906043,0.03393222,57.51811594202898
0.07906043,0.04498433,57.51811594202898
0.07906043,0.05963623,57.51811594202898
0.07906043,0.07906043,57.51811594202898
0.07906043,0.10481131,57.51811594202898
0.07906043,0.13894955,57.51811594202898
0.07906043,0.184207,57.51811594202898
0.07906043,0.24420531,57.51811594202898
0.07906043,0.32374575,57.51811594202898
0.07906043,0.42919343,57.427536231884055
0.07906043,0.5689866,57.427536231884055
0.07906043,0.75431201,57.427536231884055
0.07906043,1.0,56.61231884057971
0.10481131,1e-06,21.286231884057973
0.10481131,1.33e-06,21.286231884057973
0.10481131,1.76e-06,21.286231884057973
0.10481131,2.33e-06,21.286231884057973
0.10481131,3.09e-06,21.286231884057973
0.10481131,4.09e-06,21.286231884057973
0.10481131,5.43e-06,21.286231884057973
0.10481131,7.2e-06,21.286231884057973
0.10481131,9.54e-06,21.286231884057973
0.10481131,1.265e-05,21.286231884057973
0.10481131,1.677e-05,21.286231884057973
0.10481131,2.223e-05,21.286231884057973
0.10481131,2.947e-05,21.286231884057973
0.10481131,3.907e-05,21.286231884057973
0.10481131,5.179e-05,21.286231884057973
0.10481131,6.866e-05,21.286231884057973
0.10481131,9.103e-05,21.286231884057973
0.10481131,0.00012068,21.286231884057973
0.10481131,0.00015999,21.286231884057973
0.10481131,0.0002121,21.286231884057973
0.10481131,0.00028118,21.286231884057973
0.10481131,0.00037276,21.286231884057973
0.10481131,0.00049417,21.286231884057973
0.10481131,0.00065513,21.286231884057973
0.10481131,0.00086851,21.286231884057973
0.10481131,0.0011514,21.286231884057973
0.10481131,0.00152642,21.286231884057973
0.10481131,0.00202359,21.286231884057973
0.10481131,0.0026827,21.286231884057973
0.10481131,0.00355648,21.286231884057973
0.10481131,0.00471487,21.286231884057973
0.10481131,0.00625055,21.286231884057973
0.10481131,0.00828643,21.286231884057973
0.10481131,0.01098541,21.286231884057973
0.10481131,0.01456348,21.286231884057973
0.10481131,0.01930698,21.286231884057973
0.10481131,0.02559548,21.286231884057973
0.10481131,0.03393222,21.286231884057973
0.10481131,0.04498433,21.286231884057973
0.10481131,0.05963623,21.286231884057973
0.10481131,0.07906043,21.286231884057973
0.10481131,0.10481131,21.286231884057973
0.10481131,0.13894955,21.286231884057973
0.10481131,0.184207,21.286231884057973
0.10481131,0.24420531,21.286231884057973
0.10481131,0.32374575,21.286231884057973
0.10481131,0.42919343,21.467391304347828
0.10481131,0.5689866,21.3768115942029
0.10481131,0.75431201,21.467391304347828
0.10481131,1.0,20.19927536231884
0.13894955,1e-06,0.36231884057971014
0.13894955,1.33e-06,0.36231884057971014
0.13894955,1.76e-06,0.36231884057971014
0.13894955,2.33e-06,0.36231884057971014
0.13894955,3.09e-06,0.36231884057971014
0.13894955,4.09e-06,0.36231884057971014
0.13894955,5.43e-06,0.36231884057971014
0.13894955,7.2e-06,0.36231884057971014
0.13894955,9.54e-06,0.36231884057971014
0.13894955,1.265e-05,0.36231884057971014
0.13894955,1.677e-05,0.36231884057971014
0.13894955,2.223e-05,0.36231884057971014
0.13894955,2.947e-05,0.36231884057971014
0.13894955,3.907e-05,0.36231884057971014
0.13894955,5.179e-05,0.36231884057971014
0.13894955,6.866e-05,0.36231884057971014
0.13894955,9.103e-05,0.36231884057971014
0.13894955,0.00012068,0.36231884057971014
0.13894955,0.00015999,0.36231884057971014
0.13894955,0.0002121,0.36231884057971014
0.13894955,0.00028118,0.36231884057971014
0.13894955,0.00037276,0.36231884057971014
0.13894955,0.00049417,0.36231884057971014
0.13894955,0.00065513,0.36231884057971014
0.13894955,0.00086851,0.36231884057971014
0.13894955,0.0011514,0.36231884057971014
0.13894955,0.00152642,0.36231884057971014
0.13894955,0.00202359,0.36231884057971014
0.13894955,0.0026827,0.36231884057971014
0.13894955,0.00355648,0.36231884057971014
0.13894955,0.00471487,0.36231884057971014
0.13894955,0.00625055,0.36231884057971014
0.13894955,0.00828643,0.36231884057971014
0.13894955,0.01098541,0.36231884057971014
0.13894955,0.01456348,0.36231884057971014
0.13894955,0.01930698,0.36231884057971014
0.13894955,0.02559548,0.36231884057971014
0.13894955,0.03393222,0.36231884057971014
0.13894955,0.04498433,0.36231884057971014
0.13894955,0.05963623,0.36231884057971014
0.13894955,0.07906043,0.36231884057971014
0.13894955,0.10481131,0.36231884057971014
0.13894955,0.13894955,0.36231884057971014
0.13894955,0.184207,0.36231884057971014
0.13894955,0.24420531,0.36231884057971014
0.13894955,0.32374575,0.36231884057971014
0.13894955,0.42919343,0.36231884057971014
0.13894955,0.5689866,0.36231884057971014
0.13894955,0.75431201,0.36231884057971014
0.13894955,1.0,0.36231884057971014
0.184207,1e-06,0.36231884057971014
0.184207,1.33e-06,0.36231884057971014
0.184207,1.76e-06,0.36231884057971014
0.184207,2.33e-06,0.36231884057971014
0.184207,3.09e-06,0.36231884057971014
0.184207,4.09e-06,0.36231884057971014
0.184207,5.43e-06,0.36231884057971014
0.184207,7.2e-06,0.36231884057971014
0.184207,9.54e-06,0.36231884057971014
0.184207,1.265e-05,0.36231884057971014
0.184207,1.677e-05,0.36231884057971014
0.184207,2.223e-05,0.36231884057971014
0.184207,2.947e-05,0.36231884057971014
0.184207,3.907e-05,0.36231884057971014
0.184207,5.179e-05,0.36231884057971014
0.184207,6.866e-05,0.36231884057971014
0.184207,9.103e-05,0.36231884057971014
0.184207,0.00012068,0.36231884057971014
0.184207,0.00015999,0.36231884057971014
0.184207,0.0002121,0.36231884057971014
0.184207,0.00028118,0.36231884057971014
0.184207,0.00037276,0.36231884057971014
0.184207,0.00049417,0.36231884057971014
0.184207,0.00065513,0.36231884057971014
0.184207,0.00086851,0.36231884057971014
0.184207,0.0011514,0.36231884057971014
0.184207,0.00152642,0.36231884057971014
0.184207,0.00202359,0.36231884057971014
0.184207,0.0026827,0.36231884057971014
0.184207,0.00355648,0.36231884057971014
0.184207,0.00471487,0.36231884057971014
0.184207,0.00625055,0.36231884057971014
